ChaFriend	ChaFriendNum	int	4	10	0	0	1
ChaFriend	ChaP	int	4	10	0	0	0
ChaFriend	ChaS	int	4	10	0	0	0
ChaFriend	ChaFlag	int	4	10	0	0	0
ChaFriendBackup	ChaFriendNum	int	4	10	0	0	1
ChaFriendBackup	ChaP	int	4	10	0	0	0
ChaFriendBackup	ChaS	int	4	10	0	0	0
ChaFriendBackup	ChaFlag	int	4	10	0	0	0
ChaInfo	ChaNum	int	4	10	0	0	1
ChaInfo	SGNum	int	4	10	0	1	0
ChaInfo	UserNum	int	4	10	0	0	0
ChaInfo	GuNum	int	4	10	0	1	0
ChaInfo	GuPosition	int	4	10	0	0	0
ChaInfo	ChaName	varchar	33	0	0	0	0
ChaInfo	ChaGuName	varchar	33	0	0	0	0
ChaInfo	ChaTribe	int	4	10	0	0	0
ChaInfo	ChaClass	int	4	10	0	0	0
ChaInfo	ChaSchool	int	4	10	0	0	0
ChaInfo	ChaSex	tinyint	1	3	0	1	0
ChaInfo	ChaHair	int	4	10	0	0	0
ChaInfo	ChaHairColor	int	4	10	0	1	0
ChaInfo	ChaFace	int	4	10	0	0	0
ChaInfo	ChaLiving	int	4	10	0	0	0
ChaInfo	ChaLevel	int	4	10	0	0	0
ChaInfo	ChaMoney	money	8	19	4	0	0
ChaInfo	ChaPower	bigint	8	19	0	0	0
ChaInfo	ChaStrong	bigint	8	19	0	0	0
ChaInfo	ChaStrength	bigint	8	19	0	0	0
ChaInfo	ChaSpirit	bigint	8	19	0	0	0
ChaInfo	ChaDex	bigint	8	19	0	0	0
ChaInfo	ChaIntel	int	4	10	0	0	0
ChaInfo	ChaStRemain	bigint	8	19	0	0	0
ChaInfo	ChaExp	money	8	19	4	0	0
ChaInfo	ChaViewRange	bigint	8	19	0	0	0
ChaInfo	ChaHP	bigint	8	19	0	0	0
ChaInfo	ChaMP	bigint	8	19	0	0	0
ChaInfo	ChaStartMap	int	4	10	0	0	0
ChaInfo	ChaStartGate	int	4	10	0	0	0
ChaInfo	ChaPosX	float	8	53	0	0	0
ChaInfo	ChaPosY	float	8	53	0	0	0
ChaInfo	ChaPosZ	float	8	53	0	0	0
ChaInfo	ChaSaveMap	int	4	10	0	0	0
ChaInfo	ChaSavePosX	float	8	53	0	0	0
ChaInfo	ChaSavePosY	float	8	53	0	0	0
ChaInfo	ChaSavePosZ	float	8	53	0	0	0
ChaInfo	ChaReturnMap	int	4	10	0	0	0
ChaInfo	ChaReturnPosX	float	8	53	0	0	0
ChaInfo	ChaReturnPosY	float	8	53	0	0	0
ChaInfo	ChaReturnPosZ	float	8	53	0	0	0
ChaInfo	ChaBright	int	4	10	0	0	0
ChaInfo	ChaAttackP	int	4	10	0	0	0
ChaInfo	ChaDefenseP	int	4	10	0	0	0
ChaInfo	ChaFightA	int	4	10	0	0	0
ChaInfo	ChaShootA	int	4	10	0	0	0
ChaInfo	ChaSP	bigint	8	19	0	0	0
ChaInfo	ChaPK	int	4	10	0	0	0
ChaInfo	ChaSkillPoint	int	4	10	0	0	0
ChaInfo	ChaInvenLine	int	4	10	0	0	0
ChaInfo	ChaDeleted	int	4	10	0	0	0
ChaInfo	ChaOnline	int	4	10	0	0	0
ChaInfo	ChaCreateDate	datetime	8	23	3	0	0
ChaInfo	ChaDeletedDate	datetime	8	23	3	0	0
ChaInfo	ChaStorage2	datetime	8	23	3	0	0
ChaInfo	ChaStorage3	datetime	8	23	3	0	0
ChaInfo	ChaStorage4	datetime	8	23	3	0	0
ChaInfo	ChaGuSecede	datetime	8	23	3	0	0
ChaInfo	ChaQuest	image	16	0	0	1	0
ChaInfo	ChaSkills	image	16	0	0	1	0
ChaInfo	ChaSkillSlot	image	16	0	0	1	0
ChaInfo	ChaActionSlot	image	16	0	0	1	0
ChaInfo	ChaPutOnItems	image	16	0	0	1	0
ChaInfo	ChaInven	image	16	0	0	1	0
ChaInfo	ChaReExp	float	8	53	0	1	0
ChaInfo	ChaReborn	int	4	10	0	0	0
ChaInfo	ChaSpecial	smallint	2	5	0	1	0
ChaInfo	ChaKill	int	4	10	0	0	0
ChaInfo	ChaRebornReset	int	4	10	0	0	0
ChaInfo	ChangeClass	int	4	10	0	0	0
ChaInfo	ChaKills	int	4	10	0	0	0
ChaInfo	GraveYard	int	4	10	0	0	0
ChaInfo	ChaCoolTime	image	16	0	0	1	0
ChaInfo	FixInject	varchar	33	0	0	1	0
ChaInfo	AuctionTimeOut	varbinary	50	0	0	1	0
ChaInfo	ChaSpSID	int	4	10	0	1	0
ChaInfo	ChaSpMID	int	4	10	0	1	0
ChaInfo	ChaCP	int	4	10	0	1	0
ChaInfo	SumSub	int	4	10	0	1	0
ChaInfo	SumMain	int	4	10	0	1	0
ChaInfo	UserLastInfo	int	4	10	0	1	0
ChaLastInfo	ChaNum	int	4	10	0	0	0
ChaLastInfo	ChaLevel	int	4	10	0	0	0
ChaLastInfo	ChaMoney	money	8	19	4	0	0
ChaNameInfo	ChaNameNum	int	4	10	0	0	1
ChaNameInfo	ChaNum	int	4	10	0	0	0
ChaNameInfo	ChaName	varchar	33	0	0	0	0
GuildAlliance	GuNumP	int	4	10	0	0	0
GuildAlliance	GuNumS	int	4	10	0	0	0
GuildBattle	GuBattleNum	int	4	10	0	0	1
GuildBattle	GuSNum	int	4	10	0	1	0
GuildBattle	GuPNum	int	4	10	0	1	0
GuildBattle	GuAlliance	int	4	10	0	1	0
GuildBattle	GuFlag	int	4	10	0	1	0
GuildBattle	GuKillNum	int	4	10	0	1	0
GuildBattle	GuDeathNum	int	4	10	0	1	0
GuildBattle	GuBattleStartDate	datetime	8	23	3	1	0
GuildBattle	GuBattleEndDate	datetime	8	23	3	1	0
GuildInfo	GuNum	int	4	10	0	0	1
GuildInfo	ChaNum	int	4	10	0	0	0
GuildInfo	GuDeputy	int	4	10	0	0	0
GuildInfo	GuName	varchar	33	0	0	0	0
GuildInfo	GuNotice	varchar	401	0	0	0	0
GuildInfo	GuRank	int	4	10	0	0	0
GuildInfo	GuMoney	money	8	19	4	0	0
GuildInfo	GuIncomeMoney	money	8	19	4	0	0
GuildInfo	GuMarkVer	int	4	10	0	0	0
GuildInfo	GuExpire	int	4	10	0	0	0
GuildInfo	GuMakeTime	datetime	8	23	3	0	0
GuildInfo	GuExpireTime	datetime	8	23	3	0	0
GuildInfo	GuAllianceSec	datetime	8	23	3	0	0
GuildInfo	GuAllianceDis	datetime	8	23	3	0	0
GuildInfo	GuMarkImage	image	16	0	0	0	0
GuildInfo	GuStorage	image	16	0	0	0	0
GuildInfo	GuAuthorityTime	datetime	8	23	3	0	0
GuildInfo	GuAllianceBattleLose	int	4	10	0	0	0
GuildInfo	GuAllianceBattleDraw	int	4	10	0	0	0
GuildInfo	GuAllianceBattleWin	int	4	10	0	0	0
GuildInfo	GuBattleLastTime	datetime	8	23	3	0	0
GuildInfo	GuBattleLose	int	4	10	0	0	0
GuildInfo	GuBattleDraw	int	4	10	0	0	0
GuildInfo	GuBattleWin	int	4	10	0	0	0
GuildRegion	RegionID	int	4	10	0	0	0
GuildRegion	GuNum	int	4	10	0	0	0
GuildRegion	RegionTax	float	8	53	0	0	0
ItemCustomize	GMID	int	4	10	0	0	1
ItemCustomize	MainID	int	4	10	0	0	0
ItemCustomize	SubID	int	4	10	0	0	0
ItemCustomize	ItemName	nvarchar	510	0	0	1	0
ItemCustomize	ChangeQuantity	bit	1	1	0	0	0
ItemCustomize	AttackUpgrade	bit	1	1	0	0	0
ItemCustomize	DefenceUpgrade	bit	1	1	0	0	0
ItemCustomize	ChaInven	image	16	0	0	1	0
ItemCustomize	Point	bigint	8	19	0	0	0
ItemCustomize	AddDate	int	4	10	0	0	0
ItemCustomize	GmType	varchar	20	0	0	0	0
ItemCustomize	EditBol	bit	1	1	0	0	0
ItemCustomize	GfInfo	varchar	255	0	0	0	0
ItemCustomize	GmShuXing	varchar	255	0	0	0	0
ItemCustomize	GmPic	varchar	100	0	0	1	0
ItemCustomize	AddBol	bit	1	1	0	0	0
PetInfo	PetNum	int	4	10	0	0	0
PetInfo	PetName	varchar	20	0	0	0	0
PetInfo	PetChaNum	int	4	10	0	0	0
PetInfo	PetType	int	4	10	0	0	0
PetInfo	PetMID	int	4	10	0	0	0
PetInfo	PetSID	int	4	10	0	0	0
PetInfo	PetStyle	int	4	10	0	0	0
PetInfo	PetColor	int	4	10	0	0	0
PetInfo	PetFull	int	4	10	0	0	0
PetInfo	PetDeleted	int	4	10	0	0	0
PetInfo	PetCreateDate	datetime	8	23	3	0	0
PetInfo	PetDeletedDate	datetime	8	23	3	0	0
PetInfo	PetPutOnItems	image	16	0	0	0	0
PetInfo	PetCardMID	int	4	10	0	0	0
PetInfo	PetCardSID	int	4	10	0	0	0
PetInfo	PetUniqueNum	int	4	10	0	0	1
PetInfo	PetSkinStartDate	datetime	8	23	3	1	0
PetInfo	PetSkinTime	datetime	8	23	3	1	0
PetInfo	PetSkinScale	int	4	10	0	1	0
PetInfo	PetSkinSID	int	4	10	0	1	0
PetInfo	PetSkinMID	int	4	10	0	1	0
PetInven	PetInvenNum	int	4	10	0	0	1
PetInven	PetNum	int	4	10	0	0	0
PetInven	PetInvenType	int	4	10	0	0	0
PetInven	PetInvenMID	int	4	10	0	0	0
PetInven	PetInvenSID	int	4	10	0	0	0
PetInven	PetInvenCMID	int	4	10	0	0	0
PetInven	PetInvenCSID	int	4	10	0	0	0
PetInven	PetInvenAvailable	int	4	10	0	0	0
PetInven	PetInvenUpdateDate	datetime	8	23	3	0	0
PetInven	PetChaNum	int	4	10	0	0	0
PetStyleFlag	PetStyle	int	4	10	0	0	0
PetStyleFlag	PetStyleName	varchar	2	0	0	0	0
PetTypeFlag	PetType	int	4	10	0	0	0
PetTypeFlag	PetName	varchar	20	0	0	0	0
SkillTableRef	SkillNo	int	4	10	0	0	1
SkillTableRef	MID	int	4	10	0	0	0
SkillTableRef	SID	int	4	10	0	0	0
SkillTableRef	SkillName	nchar	100	0	0	0	0
SkillTableRef	SkillDes	nchar	400	0	0	1	0
SkillTableRef	SkillClass	int	4	10	0	1	0
SkillTableRef	SkillLevelReq	int	4	10	0	1	0
SkillTableRef	SkillDexReq	int	4	10	0	1	0
SkillTableRef	SkillStrongReq	int	4	10	0	1	0
SkillTableRef	SkillIntReq	int	4	10	0	1	0
UserInven	UserInvenNum	int	4	10	0	0	1
UserInven	UserNum	int	4	10	0	0	0
UserInven	SGNum	int	4	10	0	0	0
UserInven	ChaStorage2	datetime	8	23	3	0	0
UserInven	ChaStorage3	datetime	8	23	3	0	0
UserInven	ChaStorage4	datetime	8	23	3	0	0
UserInven	UserMoney	money	8	19	4	0	0
UserInven	UserInven	image	16	0	0	1	0
UserLastInfo	UserNum	int	4	10	0	0	0
UserLastInfo	UserMoney	money	8	19	4	0	0
VehicleInfo	VehicleUniqueNum	int	4	10	0	0	1
VehicleInfo	VehicleNum	int	4	10	0	0	0
VehicleInfo	VehicleName	varchar	20	0	0	0	0
VehicleInfo	VehicleChaNum	int	4	10	0	0	0
VehicleInfo	VehicleType	int	4	10	0	0	0
VehicleInfo	VehicleCardMID	int	4	10	0	0	0
VehicleInfo	VehicleCardSID	int	4	10	0	0	0
VehicleInfo	VehicleBattery	int	4	10	0	0	0
VehicleInfo	VehicleDeleted	int	4	10	0	0	0
VehicleInfo	VehicleCreateDate	datetime	8	23	3	0	0
VehicleInfo	VehicleDeletedDate	datetime	8	23	3	0	0
VehicleInfo	VehiclePutOnItems	image	16	0	0	0	0
